blk_no,street,postal_code,name,lat,lon,change_type,prev_name,prev_lat,prev_lon,location_change_meters,is_non_residential,name_formatted,address_formatted
444,HOLLAND ROAD,279216,BAN GUAN PARK,1.32276118629116,103.784007423333,new_building,,,,,True,Ban Guan Park,"444 Holland Road Ban Guan Park, Singapore 279216"
79A,HILLCREST ROAD,289359,NIL,1.33187850227672,103.807635780201,new_building,,,,,False,79A Hillcrest Road,"79A Hillcrest Road, Singapore 289359"
15,JALAN SEJARAH,299061,CAPITOL PARK (15),1.3291961824587,103.816887678573,new_building,,,,,True,Capitol Park (15),"15 Jalan Sejarah Capitol Park (15), Singapore 299061"
60A,KHEAM HOCK ROAD,299165,DUNEARN ESTATE,1.32978660619863,103.820134272782,new_building,,,,,False,60A Kheam Hock Road,"60A Kheam Hock Road, Singapore 299165"
2A,JALAN PASIRAN,309297,NIL,1.3189417872467,103.837371433601,new_building,,,,,False,2A Jalan Pasiran,"2A Jalan Pasiran, Singapore 309297"
4,JALAN PASIR RIA,309313,NIL,1.31889798544223,103.837464014124,new_building,,,,,False,4 Jalan Pasir Ria,"4 Jalan Pasir Ria, Singapore 309313"
4A,JALAN PASIR RIA,309314,NIL,1.31886099249219,103.837542202362,new_building,,,,,False,4A Jalan Pasir Ria,"4A Jalan Pasir Ria, Singapore 309314"
10,CHANCERY HILL ROAD,309651,NIL,1.32490441739295,103.839076136395,new_building,,,,,False,10 Chancery Hill Road,"10 Chancery Hill Road, Singapore 309651"
10A,CHANCERY HILL ROAD,309652,NIL,1.3249498477959,103.839057826928,new_building,,,,,False,10A Chancery Hill Road,"10A Chancery Hill Road, Singapore 309652"
16,DYSON ROAD,309738,NIL,1.32501772540441,103.839266824811,new_building,,,,,False,16 Dyson Road,"16 Dyson Road, Singapore 309738"
8A,CHANCERY HILL ROAD,309831,NIL,1.3248571981644,103.839086213472,new_building,,,,,False,8A Chancery Hill Road,"8A Chancery Hill Road, Singapore 309831"
231,LAVENDER STREET,338779,NIL,1.31484790720171,103.859425468029,new_building,,,,,False,231 Lavender Street,"231 Lavender Street, Singapore 338779"
233,LAVENDER STREET,338780,NIL,1.31488735518082,103.859394401775,new_building,,,,,False,233 Lavender Street,"233 Lavender Street, Singapore 338780"
235,LAVENDER STREET,338781,NIL,1.314919735322,103.859368414815,new_building,,,,,False,235 Lavender Street,"235 Lavender Street, Singapore 338781"
51,ALKAFF CRESCENT,349994,NIL,1.33695589269021,103.875100372666,new_building,,,,,False,51 Alkaff Crescent,"51 Alkaff Crescent, Singapore 349994"
3A,MELROSE DRIVE,359564,BRADDELL HEIGHTS ESTATE,1.34806665665648,103.864864201964,new_building,,,,,False,3A Melrose Drive,"3A Melrose Drive, Singapore 359564"
3B,MELROSE DRIVE,359575,BRADDELL HEIGHTS ESTATE,1.34817585944666,103.864773637043,new_building,,,,,False,3B Melrose Drive,"3B Melrose Drive, Singapore 359575"
115,UPPER ALJUNIED ROAD,367858,BIDADARI PARK CARPARK,1.33920313062044,103.875209943697,new_building,,,,,True,Bidadari Park Carpark,"115 Upper Aljunied Road Bidadari Park Carpark, Singapore 367858"
135,MERPATI ROAD,370135,MERPATI ALCOVE,1.32713410510961,103.881633808549,new_building,,,,,False,135 Merpati Road,"135 Merpati Road, Singapore 370135"
136,MERPATI ROAD,370136,MERPATI ALCOVE,1.32650957507866,103.883052663116,new_building,,,,,False,136 Merpati Road,"136 Merpati Road, Singapore 370136"
135A,MERPATI ROAD,371135,MERPATI ALCOVE,1.3272018308678,103.880966947637,new_building,,,,,False,135A Merpati Road,"135A Merpati Road, Singapore 371135"
136A,MERPATI ROAD,371136,MERPATI ALCOVE,1.32625125043468,103.88348222923,new_building,,,,,False,136A Merpati Road,"136A Merpati Road, Singapore 371136"
68A,JALAN SELAMAT,419383,KIMNAN PARK,1.32620464463369,103.915582646734,new_building,,,,,True,Kimnan Park,"68A Jalan Selamat Kimnan Park, Singapore 419383"
72,LANGSAT ROAD,426739,NIL,1.31521021329006,103.902842637265,new_building,,,,,False,72 Langsat Road,"72 Langsat Road, Singapore 426739"
92,MEYER ROAD,438584,NIL,1.29787324578686,103.893052280555,new_building,,,,,False,92 Meyer Road,"92 Meyer Road, Singapore 438584"
10,FOUNDERS DRIVE,438585,FOUNDERS' MEMORIAL,1.28899993874357,103.869656314982,new_building,,,,,False,10 Founders Drive,"10 Founders Drive, Singapore 438585"
13,JALAN NURI,438661,NIL,1.29823835644396,103.89290073566,new_building,,,,,False,13 Jalan Nuri,"13 Jalan Nuri, Singapore 438661"
47,MEYER ROAD,438662,NIL,1.29658357614391,103.885890481952,new_building,,,,,False,47 Meyer Road,"47 Meyer Road, Singapore 438662"
101A,MARINE PARADE ROAD,449972,NIL,1.3045710281472,103.908025722796,new_building,,,,,False,101A Marine Parade Road,"101A Marine Parade Road, Singapore 449972"
33B,WOO MON CHEW ROAD,456285,NIL,1.31647671504911,103.929276321192,new_building,,,,,False,33B Woo Mon Chew Road,"33B Woo Mon Chew Road, Singapore 456285"
133A,UPPER EAST COAST ROAD,456341,NIL,1.31397385040191,103.930134228373,new_building,,,,,False,133A Upper East Coast Road,"133A Upper East Coast Road, Singapore 456341"
26C,SIGLAP ROAD,456827,MARINE GARDEN,1.31122269638048,103.92548220895,new_building,,,,,True,Marine Garden,"26C Siglap Road Marine Garden, Singapore 456827"
911,BAYSHORE STREET,460911,BAYSHORE VISTA,1.31375126968076,103.946446622606,new_building,,,,,False,911 Bayshore Street,"911 Bayshore Street, Singapore 460911"
912,BAYSHORE STREET,460912,BAYSHORE VISTA,1.313392078507,103.946555481344,new_building,,,,,False,912 Bayshore Street,"912 Bayshore Street, Singapore 460912"
913,BAYSHORE STREET,460913,BAYSHORE VISTA,1.31275165877252,103.946555613266,new_building,,,,,False,913 Bayshore Street,"913 Bayshore Street, Singapore 460913"
914,BAYSHORE STREET,460914,BAYSHORE PALMS,1.31542551757733,103.945447380085,new_building,,,,,False,914 Bayshore Street,"914 Bayshore Street, Singapore 460914"
915,BAYSHORE STREET,460915,BAYSHORE PALMS,1.31491722522744,103.945972378629,new_building,,,,,False,915 Bayshore Street,"915 Bayshore Street, Singapore 460915"
916,BAYSHORE STREET,460916,BAYSHORE PALMS,1.31451801318179,103.944920954773,new_building,,,,,False,916 Bayshore Street,"916 Bayshore Street, Singapore 460916"
911A,BAYSHORE STREET,461911,BAYSHORE VISTA,1.31403525029124,103.946189815615,new_building,,,,,False,911A Bayshore Street,"911A Bayshore Street, Singapore 461911"
912A,BAYSHORE STREET,461912,BAYSHORE VISTA,1.31319171257396,103.946274938838,new_building,,,,,False,912A Bayshore Street,"912A Bayshore Street, Singapore 461912"
914A,BAYSHORE STREET,461914,BAYSHORE PALMS,1.31501908512726,103.94482207556,new_building,,,,,False,914A Bayshore Street,"914A Bayshore Street, Singapore 461914"
915A,BAYSHORE STREET,461915,BAYSHORE PALMS,1.31516443264412,103.945955700115,new_building,,,,,False,915A Bayshore Street,"915A Bayshore Street, Singapore 461915"
916A,BAYSHORE STREET,461916,BAYSHORE PALMS,1.31482300480407,103.945230110517,new_building,,,,,False,916A Bayshore Street,"916A Bayshore Street, Singapore 461916"
911B,BAYSHORE STREET,462911,BAYSHORE VISTA,1.31355090428618,103.946166080337,new_building,,,,,False,911B Bayshore Street,"911B Bayshore Street, Singapore 462911"
912B,BAYSHORE STREET,462912,BAYSHORE VISTA,1.31299426968515,103.945634034803,new_building,,,,,False,912B Bayshore Street,"912B Bayshore Street, Singapore 462912"
915B,BAYSHORE STREET,462915,BAYSHORE PALMS,1.31450986650245,103.946032257691,new_building,,,,,False,915B Bayshore Street,"915B Bayshore Street, Singapore 462915"
916B,BAYSHORE STREET,462916,BAYSHORE PALMS,1.31439316936174,103.945259803832,new_building,,,,,False,916B Bayshore Street,"916B Bayshore Street, Singapore 462916"
911C,BAYSHORE STREET,463911,BAYSHORE VISTA,1.31385449810468,103.94558812482,new_building,,,,,False,911C Bayshore Street,"911C Bayshore Street, Singapore 463911"
912C,BAYSHORE STREET,463912,BAYSHORE VISTA,1.31335221035622,103.945532644247,new_building,,,,,False,912C Bayshore Street,"912C Bayshore Street, Singapore 463912"
109,TANAH MERAH KECHIL ROAD SOUTH,468466,NIL,1.32297222834798,103.94612851111,new_building,,,,,False,109 Tanah Merah Kechil Road South,"109 Tanah Merah Kechil Road South, Singapore 468466"
111,TANAH MERAH KECHIL ROAD SOUTH,468467,NIL,1.32291688757794,103.946164747163,new_building,,,,,False,111 Tanah Merah Kechil Road South,"111 Tanah Merah Kechil Road South, Singapore 468467"
113,TANAH MERAH KECHIL ROAD SOUTH,468468,NIL,1.32285800909918,103.94620077989,new_building,,,,,False,113 Tanah Merah Kechil Road South,"113 Tanah Merah Kechil Road South, Singapore 468468"
58A,MERAGI ROAD,488904,EAST VIEW GARDEN,1.34343330444767,103.960253021787,new_building,,,,,True,East View Garden,"58A Meragi Road East View Garden, Singapore 488904"
89A,CHANGI BUSINESS PARK CENTRAL 2,489719,NIL,1.34252012769331,103.967479036134,new_building,,,,,True,Changi Business Park Central 2,"89A Changi Business Park Central 2, Singapore 489719"
32,JALAN LOYANG BESAR,508806,COASTAL CABANA,1.37610845711924,103.956614203743,new_building,,,,,False,32 Jalan Loyang Besar,"32 Jalan Loyang Besar, Singapore 508806"
22,JALAN LOYANG BESAR,508826,COASTAL CABANA,1.37637543146253,103.957117218296,new_building,,,,,False,22 Jalan Loyang Besar,"22 Jalan Loyang Besar, Singapore 508826"
24,JALAN LOYANG BESAR,508827,COASTAL CABANA,1.37638115760527,103.95732784366,new_building,,,,,False,24 Jalan Loyang Besar,"24 Jalan Loyang Besar, Singapore 508827"
26,JALAN LOYANG BESAR,508828,COASTAL CABANA,1.37612982472101,103.957337135905,new_building,,,,,False,26 Jalan Loyang Besar,"26 Jalan Loyang Besar, Singapore 508828"
28,JALAN LOYANG BESAR,508829,COASTAL CABANA,1.37612396417596,103.957126484446,new_building,,,,,False,28 Jalan Loyang Besar,"28 Jalan Loyang Besar, Singapore 508829"
30,JALAN LOYANG BESAR,508830,COASTAL CABANA,1.37611394638989,103.956832784466,new_building,,,,,False,30 Jalan Loyang Besar,"30 Jalan Loyang Besar, Singapore 508830"
12,JALAN LOYANG BESAR,508831,COASTAL CABANA,1.37662802951639,103.957108334064,new_building,,,,,False,12 Jalan Loyang Besar,"12 Jalan Loyang Besar, Singapore 508831"
14,JALAN LOYANG BESAR,508832,COASTAL CABANA,1.3766191992958,103.956817740086,new_building,,,,,False,14 Jalan Loyang Besar,"14 Jalan Loyang Besar, Singapore 508832"
16,JALAN LOYANG BESAR,508833,COASTAL CABANA,1.37661485259786,103.956598933361,new_building,,,,,False,16 Jalan Loyang Besar,"16 Jalan Loyang Besar, Singapore 508833"
18,JALAN LOYANG BESAR,508834,COASTAL CABANA,1.37636040774502,103.956606374702,new_building,,,,,False,18 Jalan Loyang Besar,"18 Jalan Loyang Besar, Singapore 508834"
20,JALAN LOYANG BESAR,508835,COASTAL CABANA,1.37636567446197,103.956825109921,new_building,,,,,False,20 Jalan Loyang Besar,"20 Jalan Loyang Besar, Singapore 508835"
2,JALAN LOYANG BESAR,508855,COASTAL CABANA,1.37686790443313,103.956591377718,new_building,,,,,False,2 Jalan Loyang Besar,"2 Jalan Loyang Besar, Singapore 508855"
4,JALAN LOYANG BESAR,508856,COASTAL CABANA,1.37687244109605,103.95681025655,new_building,,,,,False,4 Jalan Loyang Besar,"4 Jalan Loyang Besar, Singapore 508856"
6,JALAN LOYANG BESAR,508857,COASTAL CABANA,1.37688140443087,103.957099275806,new_building,,,,,False,6 Jalan Loyang Besar,"6 Jalan Loyang Besar, Singapore 508857"
8,JALAN LOYANG BESAR,508858,COASTAL CABANA,1.37688643037287,103.957309736087,new_building,,,,,False,8 Jalan Loyang Besar,"8 Jalan Loyang Besar, Singapore 508858"
10,JALAN LOYANG BESAR,508859,COASTAL CABANA,1.37663279102964,103.957318884334,new_building,,,,,False,10 Jalan Loyang Besar,"10 Jalan Loyang Besar, Singapore 508859"
10,CHANGI CREEK WAY,508881,NIL,1.38884572355937,103.997852990248,new_building,,,,,False,10 Changi Creek Way,"10 Changi Creek Way, Singapore 508881"
49,CHANGI VILLAGE ROAD,509970,SREE RAMAR TEMPLE,1.38712234075316,103.986879891682,new_building,,,,,True,Sree Ramar Temple,"49 Changi Village Road Sree Ramar Temple, Singapore 509970"
591,PASIR RIS GREEN,510591,COSTA RIVIERA I,1.37606820940475,103.949576838157,new_building,,,,,False,591 Pasir Ris Green,"591 Pasir Ris Green, Singapore 510591"
592,PASIR RIS GREEN,510592,COSTA RIVIERA I,1.37550455110335,103.949667480585,new_building,,,,,False,592 Pasir Ris Green,"592 Pasir Ris Green, Singapore 510592"
593,PASIR RIS DRIVE 3,510593,COSTA RIVIERA II,1.37545424274403,103.950466878593,new_building,,,,,False,593 Pasir Ris Drive 3,"593 Pasir Ris Drive 3, Singapore 510593"
594,PASIR RIS DRIVE 3,510594,COSTA RIVIERA II,1.37535196931972,103.952122333332,new_building,,,,,False,594 Pasir Ris Drive 3,"594 Pasir Ris Drive 3, Singapore 510594"
591A,PASIR RIS GREEN,511591,COSTA RIVIERA I,1.37644855305153,103.949402261353,new_building,,,,,False,591A Pasir Ris Green,"591A Pasir Ris Green, Singapore 511591"
592A,PASIR RIS GREEN,511592,COSTA RIVIERA I,1.37568294930619,103.949039878381,new_building,,,,,False,592A Pasir Ris Green,"592A Pasir Ris Green, Singapore 511592"
593A,PASIR RIS DRIVE 3,511593,COSTA RIVIERA II,1.37538248923577,103.950988231721,new_building,,,,,False,593A Pasir Ris Drive 3,"593A Pasir Ris Drive 3, Singapore 511593"
594A,PASIR RIS DRIVE 3,511594,COSTA RIVIERA II,1.37542761569179,103.95179003509,new_building,,,,,False,594A Pasir Ris Drive 3,"594A Pasir Ris Drive 3, Singapore 511594"
591B,PASIR RIS GREEN,512591,COSTA RIVIERA I,1.37650971575074,103.949648644396,new_building,,,,,False,591B Pasir Ris Green,"591B Pasir Ris Green, Singapore 512591"
592B,PASIR RIS GREEN,512592,COSTA RIVIERA I,1.37554909163641,103.949440198687,new_building,,,,,False,592B Pasir Ris Green,"592B Pasir Ris Green, Singapore 512592"
593B,PASIR RIS DRIVE 3,512593,COSTA RIVIERA II,1.37591377858228,103.950784460707,new_building,,,,,False,593B Pasir Ris Drive 3,"593B Pasir Ris Drive 3, Singapore 512593"
594B,PASIR RIS DRIVE 3,512594,COSTA RIVIERA II,1.37571951911138,103.952205360378,new_building,,,,,False,594B Pasir Ris Drive 3,"594B Pasir Ris Drive 3, Singapore 512594"
593C,PASIR RIS DRIVE 3,513593,COSTA RIVIERA II,1.37591376174844,103.951123776025,new_building,,,,,False,593C Pasir Ris Drive 3,"593C Pasir Ris Drive 3, Singapore 513593"
169,SIMEI ROAD,520169,SIMEI SYMPHONY,1.341616865871,103.959205220451,new_building,,,,,False,169 Simei Road,"169 Simei Road, Singapore 520169"
170,SIMEI ROAD,520170,SIMEI SYMPHONY,1.34038768799915,103.960620198556,new_building,,,,,False,170 Simei Road,"170 Simei Road, Singapore 520170"
169A,SIMEI ROAD,521169,SIMEI SYMPHONY,1.34084694038326,103.959684265762,new_building,,,,,False,169A Simei Road,"169A Simei Road, Singapore 521169"
170A,SIMEI ROAD,521170,SIMEI SYMPHONY,1.3404634899162,103.960300758915,new_building,,,,,False,170A Simei Road,"170A Simei Road, Singapore 521170"
169B,SIMEI ROAD,522169,SIMEI SYMPHONY,1.34108687225081,103.960040323594,new_building,,,,,False,169B Simei Road,"169B Simei Road, Singapore 522169"
170B,SIMEI ROAD,522170,SIMEI SYMPHONY,1.34093766551234,103.960317686332,new_building,,,,,False,170B Simei Road,"170B Simei Road, Singapore 522170"
545,UPPER SERANGOON ROAD,534554,NIL,1.34663246293281,103.871402999253,new_building,,,,,False,545 Upper Serangoon Road,"545 Upper Serangoon Road, Singapore 534554"
1,SERANGOON RIVER ROAD,536012,DEFU MRT STATION (CR07),1.362556148341,103.898195425088,new_building,,,,,True,Defu MRT Station (cr07),"1 Serangoon River Road Defu MRT Station (cr07), Singapore 536012"
600A,KALLANG PAYA LEBAR EXPRESSWAY,536013,NIL,1.35116277192592,103.898652410474,new_building,,,,,True,Kallang Paya Lebar Expressway,"600A Kallang Paya Lebar Expressway, Singapore 536013"
1,LORONG LOW KOON,537197,NIL,1.36697658244979,103.892719402463,new_building,,,,,False,1 Lorong Low Koon,"1 Lorong Low Koon, Singapore 537197"
12A,ROSYTH ROAD,546388,NIL,1.36254760582586,103.874791354897,new_building,,,,,False,12A Rosyth Road,"12A Rosyth Road, Singapore 546388"
50,HILLSIDE DRIVE,548917,NIL,1.35963047895657,103.87589273675,new_building,,,,,False,50 Hillside Drive,"50 Hillside Drive, Singapore 548917"
50A,HILLSIDE DRIVE,548918,NIL,1.35968033487656,103.875853564644,new_building,,,,,False,50A Hillside Drive,"50A Hillside Drive, Singapore 548918"
50B,HILLSIDE DRIVE,548919,NIL,1.35971843654824,103.875808082715,new_building,,,,,False,50B Hillside Drive,"50B Hillside Drive, Singapore 548919"
31,COWDRAY AVENUE,558032,SERANGOON GARDEN ESTATE,1.36677661259101,103.865047651374,new_building,,,,,True,Serangoon Garden Estate,"31 Cowdray Avenue Serangoon Garden Estate, Singapore 558032"
2G,BURGHLEY DRIVE,559496,NIL,1.35656003706181,103.865425454389,new_building,,,,,False,2G Burghley Drive,"2G Burghley Drive, Singapore 559496"
8A,BRIGHTON CRESCENT,559592,NIL,1.36265747015012,103.869703996872,new_building,,,,,False,8A Brighton Crescent,"8A Brighton Crescent, Singapore 559592"
8B,BRIGHTON CRESCENT,559593,NIL,1.36261678972016,103.869661630751,new_building,,,,,False,8B Brighton Crescent,"8B Brighton Crescent, Singapore 559593"
3B,BERWICK DRIVE,559890,SERANGOON GARDEN ESTATE,1.36526446637777,103.861920424021,new_building,,,,,True,Serangoon Garden Estate,"3B Berwick Drive Serangoon Garden Estate, Singapore 559890"
3C,BERWICK DRIVE,559991,SERANGOON GARDEN ESTATE,1.36521406405494,103.861866274939,new_building,,,,,True,Serangoon Garden Estate,"3C Berwick Drive Serangoon Garden Estate, Singapore 559991"
3D,BERWICK DRIVE,559992,SERANGOON GARDEN ESTATE,1.36516989243392,103.861812394103,new_building,,,,,True,Serangoon Garden Estate,"3D Berwick Drive Serangoon Garden Estate, Singapore 559992"
3E,BERWICK DRIVE,559993,SERANGOON GARDEN ESTATE,1.3651275476972,103.861759116811,new_building,,,,,True,Serangoon Garden Estate,"3E Berwick Drive Serangoon Garden Estate, Singapore 559993"
733,ANG MO KIO CENTRAL 3,560733,CENTRAL TRIO @ AMK,1.37546797775142,103.845991716704,new_building,,,,,False,733 Ang Mo Kio Central 3,"733 Ang Mo Kio Central 3, Singapore 560733"
734,ANG MO KIO CENTRAL 3,560734,CENTRAL TRIO @ AMK,1.37546770688654,103.845334776514,new_building,,,,,False,734 Ang Mo Kio Central 3,"734 Ang Mo Kio Central 3, Singapore 560734"
733A,ANG MO KIO CENTRAL 3,561733,CENTRAL TRIO @ AMK,1.3752785224134,103.845771330523,new_building,,,,,False,733A Ang Mo Kio Central 3,"733A Ang Mo Kio Central 3, Singapore 561733"
734A,ANG MO KIO CENTRAL 3,561734,CENTRAL TRIO @ AMK,1.37568331719343,103.845759740296,new_building,,,,,False,734A Ang Mo Kio Central 3,"734A Ang Mo Kio Central 3, Singapore 561734"
733B,ANG MO KIO CENTRAL 3,562733,CENTRAL TRIO @ AMK,1.37539266524954,103.846367383173,new_building,,,,,False,733B Ang Mo Kio Central 3,"733B Ang Mo Kio Central 3, Singapore 562733"
29,MAYFLOWER ROAD,568618,MAYFLOWER GARDENS,1.3706182493137,103.840620721798,new_building,,,,,True,Mayflower Gardens,"29 Mayflower Road Mayflower Gardens, Singapore 568618"
80,ANG MO KIO AVENUE 3,569942,ANG MO KIO MRT STATION (CR11),1.36929944845386,103.850774632986,new_building,,,,,True,Ang Mo Kio MRT Station (cr11),"80 Ang Mo Kio Avenue 3 Ang Mo Kio MRT Station (cr11), Singapore 569942"
51,UPPER THOMSON ROAD,575557,SAINT THERESA'S HOME,1.34657579426019,103.836068440682,new_building,,,,,False,51 Upper Thomson Road,"51 Upper Thomson Road, Singapore 575557"
9L,JALAN BERJAYA,578703,THOMSON RISE ESTATE,1.35366630255264,103.844560733627,new_building,,,,,False,9L Jalan Berjaya,"9L Jalan Berjaya, Singapore 578703"
13,GARDENIA ROAD,578970,ADELPHI PARK ESTATE,1.35594269693406,103.829158372991,new_building,,,,,True,Adelphi Park Estate,"13 Gardenia Road Adelphi Park Estate, Singapore 578970"
